,id,retweet_count,favorite_count
1848,675707330206547968,767,2141
1849,675706639471788032,106,689
1850,675534494439489536,468,1940
1851,675531475945709568,428,1265
1852,675522403582218240,312,1113
1853,675517828909424640,503,1405
1854,675501075957489664,6454,18404
1855,675497103322386432,1437,3377
1856,675489971617296384,669,1395
1857,675483430902214656,1076,1982
1858,675432746517426176,626,1619
1859,675372240448454658,558,1832
1860,675362609739206656,260,1133
1861,675354435921575936,18880,35075
1862,675349384339542016,2520,4230
1863,675334060156301312,1428,2994
1864,675166823650848770,1783,3895
1865,675153376133427200,2724,6033
1866,675149409102012420,1870,4017
1867,675147105808306176,273,1020
1868,675146535592706048,345,1292
1869,675145476954566656,1001,2294
1870,675135153782571009,537,1388
1871,675113801096802304,874,2109
1872,675111688094527488,280,1036
1873,675109292475830276,1250,2991
1874,675047298674663426,363,1136
1875,675015141583413248,1330,2908
1876,675006312288268288,251,1051
1877,675003128568291329,517,1664
1878,674999807681908736,1228,2417
1879,674805413498527744,391,931
1880,674800520222154752,947,3221
1881,674793399141146624,1217,2679
1882,674790488185167872,277,1177
1883,674788554665512960,229,865
1884,674781762103414784,1328,2154
1885,674774481756377088,530,1204
1886,674767892831932416,879,1969
1887,674764817387900928,262,847
1888,674754018082705410,488,1457
1889,674752233200820224,515,1576
1890,674743008475090944,602,1505
1891,674742531037511680,55,525
1892,674739953134403584,431,1189
1893,674737130913071104,102,687
1894,674690135443775488,507,1233
1895,674670581682434048,717,1738
1896,674664755118911488,276,990
1897,674646392044941312,553,1526
1898,674644256330530816,308,1102
1899,674638615994089473,649,1795
1900,674632714662858753,633,1608
1901,674606911342424069,113,1006
1902,674468880899788800,2257,6643
1903,674447403907457024,391,1133
1904,674436901579923456,425,1188
1905,674422304705744896,591,1531
1906,674416750885273600,157,728
1907,674410619106390016,514,1283
1908,674394782723014656,630,1600
1909,674372068062928900,344,920
1910,674330906434379776,83,599
1911,674318007229923329,566,1507
1912,674307341513269249,7608,12080
1913,674291837063053312,6495,15725
1914,674271431610523648,799,1676
1915,674269164442398721,254,954
1916,674265582246694913,931,1753
1917,674262580978937856,498,1383
1918,674255168825880576,614,1569
1919,674082852460433408,185,801
1920,674075285688614912,315,1046
1921,674063288070742018,2435,6735
1922,674053186244734976,1431,3564
1923,674051556661161984,526,1559
1924,674045139690631169,707,1516
1925,674042553264685056,142,768
1926,674038233588723717,452,1169
1927,674036086168010753,240,899
1928,674024893172875264,1349,1908
1929,674019345211760640,339,1204
1930,674014384960745472,708,1671
1931,674008982932058114,390,1288
1932,673956914389192708,1060,2080
1933,673919437611909120,399,1245
1934,673906403526995968,1791,3387
1935,673887867907739649,273,989
1936,673716320723169284,839,3274
1937,673715861853720576,2293,3788
1938,673711475735838725,324,1112
1939,673709992831262724,304,900
1940,673708611235921920,315,1143
1941,673707060090052608,431,1171
1942,673705679337693185,437,1333
1943,673700254269775872,633,1525
1944,673697980713705472,2157,4045
1945,673689733134946305,703,1851
1946,673688752737402881,533,1317
1947,673686845050527744,476,1537
1948,673680198160809984,519,1456
1949,673662677122719744,396,1332
1950,673656262056419329,265,763
1951,673636718965334016,403,1191
1952,673612854080196609,800,1682
1953,673583129559498752,401,1267
1954,673580926094458881,296,875
1955,673576835670777856,610,1474
1956,673363615379013632,337,1085
1957,673359818736984064,727,1551
1958,673355879178194945,649,1602
1959,673352124999274496,594,1754
1960,673350198937153538,227,777
1961,673345638550134785,1415,2684
1962,673343217010679808,288,1032
1963,673342308415348736,645,1357
1964,673320132811366400,8653,14374
1965,673317986296586240,292,920
1966,673295268553605120,3471,7996
1967,673270968295534593,399,1124
1968,673240798075449344,795,1501
1969,673213039743795200,928,2397
1970,673148804208660480,687,1817
1971,672997845381865473,782,2081
1972,672995267319328768,327,1011
1973,672988786805112832,312,1031
1974,672984142909456390,591,1326
1975,672980819271634944,1071,1921
1976,672975131468300288,1010,1798
1977,672970152493887488,386,1014
1978,672968025906282496,597,1395
1979,672964561327235073,696,1518
1980,672902681409806336,546,1440
1981,672898206762672129,458,939
1982,672884426393653248,895,1653
1983,672877615439593473,403,1093
1984,672834301050937345,621,1392
1985,672828477930868736,529,1332
1986,672640509974827008,347,1028
1987,672622327801233409,541,1369
1988,672614745925664768,641,1295
1989,672609152938721280,421,1172
1990,672604026190569472,441,1177
1991,672594978741354496,656,1406
1992,672591762242805761,363,1007
1993,672591271085670400,205,779
1994,672538107540070400,402,1085
1995,672523490734551040,188,689
1996,672488522314567680,480,1181
1997,672482722825261057,662,1212
1998,672481316919734272,136,752
1999,672475084225949696,766,1526
2000,672466075045466113,594,1436
2001,672272411274932228,3660,6858
2002,672267570918129665,664,1584
2003,672264251789176834,380,1206
2004,672256522047614977,1691,2992
2005,672254177670729728,796,1501
2006,672248013293752320,655,1823
2007,672245253877968896,169,727
2008,672239279297454080,344,945
2009,672231046314901505,1084,1943
2010,672222792075620352,230,826
2011,672205392827572224,1261,2399
2012,672169685991993344,402,1068
2013,672160042234327040,392,917
2014,672139350159835138,788,1861
2015,672125275208069120,1242,2559
2016,672095186491711488,394,1059
2017,672082170312290304,397,997
2018,672068090318987265,560,1385
2019,671896809300709376,4494,8955
2020,671891728106971137,611,1407
2021,671882082306625538,1486,3667
2022,671879137494245376,746,1497
2023,671874878652489728,599,1322
2024,671866342182637568,545,1187
2025,671855973984772097,501,973
2026,671789708968640512,3793,7479
2027,671768281401958400,569,1263
2028,671763349865160704,996,1781
2029,671744970634719232,838,1420
2030,671743150407421952,244,774
2031,671735591348891648,815,1527
2032,671729906628341761,4766,9073
2033,671561002136281088,7884,13615
2034,671550332464455680,228,963
2035,671547767500775424,648,1437
2036,671544874165002241,1140,2114
2037,671542985629241344,613,1159
2038,671538301157904385,434,986
2039,671536543010570240,440,1247
2040,671533943490011136,627,1088
2041,671528761649688577,280,892
2042,671520732782923777,579,1488
2043,671518598289059840,317,1006
2044,671511350426865664,785,1728
2045,671504605491109889,3840,7465
2046,671497587707535361,479,975
2047,671488513339211776,514,1070
2048,671486386088865792,225,617
2049,671485057807351808,252,804
2050,671390180817915904,802,1509
2051,671362598324076544,321,1185
2052,671357843010908160,156,424
2053,671355857343524864,119,504
2054,671347597085433856,471,1024
2055,671186162933985280,238,783
2056,671182547775299584,377,1187
2057,671166507850801152,385,932
2058,671163268581498880,1194,1755
2059,671159727754231808,89,397
2060,671154572044468225,238,764
2061,671151324042559489,165,711
2062,671147085991960577,251,708
2063,671141549288370177,705,1240
2064,671138694582165504,445,993
2065,671134062904504320,212,795
2066,671122204919246848,2749,3709
2067,671115716440031232,834,1424
2068,671109016219725825,476,1218
2069,670995969505435648,315,1168
2070,670842764863651840,9509,25673
2071,670840546554966016,212,628
2072,670838202509447168,751,1180
2073,670833812859932673,134,472
2074,670832455012716544,242,775
2075,670826280409919488,4452,5930
2076,670823764196741120,204,820
2077,670822709593571328,105,647
2078,670815497391357952,1697,3385
2079,670811965569282048,291,1195
2080,670807719151067136,538,1225
2081,670804601705242624,1029,2090
2082,670803562457407488,95,360
2083,670797304698376195,260,775
2084,670792680469889025,297,888
2085,670789397210615808,254,698
2086,670786190031921152,217,638
2087,670783437142401025,428,869
2088,670782429121134593,857,1680
2089,670780561024270336,312,827
2090,670778058496974848,77,345
2091,670764103623966721,460,1147
2092,670755717859713024,121,473
2093,670733412878163972,556,1023
2094,670727704916926465,401,882
2095,670717338665226240,542,1297
2096,670704688707301377,401,807
2097,670691627984359425,263,628
2098,670679630144274432,314,793
2099,670676092097810432,45,264
2100,670668383499735048,5500,11400
2101,670474236058800128,830,1630
2102,670468609693655041,90,371
2103,670465786746662913,604,1038
2104,670452855871037440,223,577
2105,670449342516494336,728,1261
2106,670444955656130560,2142,7091
2107,670442337873600512,211,689
2108,670435821946826752,566,1124
2109,670434127938719744,702,1495
2110,670433248821026816,122,343
2111,670428280563085312,689,1480
2112,670427002554466305,178,547
2113,670421925039075328,701,1408
2114,670420569653809152,339,667
2115,670417414769758208,348,603
2116,670411370698022913,985,2169
2117,670408998013820928,246,596
2118,670403879788544000,173,456
2119,670385711116361728,233,591
2120,670374371102445568,292,784
2121,670361874861563904,71,343
2122,670338931251150849,120,447
2123,670319130621435904,1348,4087
2124,670303360680108032,151,450
2125,670290420111441920,312,748
2126,670093938074779648,363,1102
2127,670086499208155136,274,737
2128,670079681849372674,1362,2379
2129,670073503555706880,866,1667
2130,670069087419133954,275,672
2131,670061506722140161,372,819
2132,670055038660800512,357,711
2133,670046952931721218,191,683
2134,670040295598354432,118,798
2135,670037189829525505,305,621
2136,670003130994700288,100,350
2137,669993076832759809,91,342
2138,669972011175813120,175,469
2139,669970042633789440,65,317
2140,669942763794931712,182,533
2141,669926384437997569,113,398
2142,669923323644657664,62,248
2143,669753178989142016,430,853
2144,669749430875258880,71,287
2145,669684865554620416,98,551
2146,669683899023405056,118,411
2147,669682095984410625,144,374
2148,669680153564442624,310,709
2149,669661792646373376,478,854
2150,669625907762618368,1956,3754
2151,669603084620980224,397,1003
2152,669597912108789760,163,548
2153,669583744538451968,1012,1580
2154,669573570759163904,156,465
2155,669571471778410496,1077,1677
2156,669567591774625800,61,248
2157,669564461267722241,132,408
2158,669393256313184256,82,384
2159,669375718304980992,786,1420
2160,669371483794317312,196,520
2161,669367896104181761,171,484
2162,669363888236994561,249,663
2163,669359674819481600,134,388
2164,669354382627049472,1385,2876
2165,669353438988365824,279,688
2166,669351434509529089,207,471
2167,669328503091937280,450,1074
2168,669327207240699904,126,607
2169,669324657376567296,222,520
2170,669216679721873412,419,956
2171,669214165781868544,182,467
2172,669203728096960512,519,1069
2173,669037058363662336,333,692
2174,669015743032369152,402,782
2175,669006782128353280,269,608
2176,669000397445533696,6925,22047
2177,668994913074286592,252,465
2178,668992363537309700,379,795
2179,668989615043424256,353,720
2180,668988183816871936,513,958
2181,668986018524233728,182,577
2182,668981893510119424,336,570
2183,668979806671884288,378,836
2184,668975677807423489,635,1381
2185,668967877119254528,25,161
2186,668960084974809088,263,753
2187,668955713004314625,77,298
2188,668932921458302977,62,282
2189,668902994700836864,107,335
2190,668892474547511297,163,419
2191,668872652652679168,321,560
2192,668852170888998912,179,478
2193,668826086256599040,150,465
2194,668815180734689280,290,608
2195,668779399630725120,405,745
2196,668655139528511488,233,559
2197,668645506898350081,586,953
2198,668643542311546881,574,935
2199,668641109086707712,572,1136
2200,668636665813057536,522,1106
2201,668633411083464705,1776,3011
2202,668631377374486528,346,754
2203,668627278264475648,123,337
2204,668625577880875008,140,417
2205,668623201287675904,846,1540
2206,668620235289837568,45,209
2207,668614819948453888,340,649
2208,668587383441514497,1170,1753
2209,668567822092664832,62,262
2210,668544745690562560,248,554
2211,668542336805281792,231,492
2212,668537837512433665,79,265
2213,668528771708952576,242,493
2214,668507509523615744,115,343
2215,668496999348633600,145,435
2216,668484198282485761,250,451
2217,668480044826800133,162,490
2218,668466899341221888,556,937
2219,668297328638447616,318,653
2220,668291999406125056,34,262
2221,668286279830867968,149,532
2222,668274247790391296,248,881
2223,668268907921326080,258,590
2224,668256321989451776,665,1382
2225,668248472370458624,523,1053
2226,668237644992782336,3083,6573
2227,668226093875376128,115,322
2228,668221241640230912,214,534
2229,668204964695683073,206,586
2230,668190681446379520,208,690
2231,668171859951755264,207,523
2232,668154635664932864,335,520
2233,668142349051129856,305,592
2234,668113020489474048,264,707
2235,667937095915278337,862,1351
2236,667924896115245057,119,317
2237,667915453470232577,59,220
2238,667911425562669056,328,522
2239,667902449697558528,395,896
2240,667886921285246976,1174,2005
2241,667885044254572545,524,860
2242,667878741721415682,127,409
2243,667873844930215936,438,663
2244,667866724293877760,1103,3155
2245,667861340749471744,86,253
2246,667832474953625600,68,302
2247,667806454573760512,532,1105
2248,667801013445750784,101,346
2249,667793409583771648,356,732
2250,667782464991965184,259,432
2251,667773195014021121,61,243
2252,667766675769573376,238,474
2253,667728196545200128,162,395
2254,667724302356258817,340,517
2255,667550904950915073,37,0
2256,667550882905632768,34,0
2257,667549055577362432,2447,6102
2258,667546741521195010,137,350
2259,667544320556335104,565,914
2260,667538891197542400,72,218
2261,667534815156183040,572,863
2262,667530908589760512,261,499
2263,667524857454854144,1191,1792
2264,667517642048163840,203,389
2265,667509364010450944,2265,7118
2266,667502640335572993,230,562
2267,667495797102141441,294,561
2268,667491009379606528,237,558
2269,667470559035432960,102,272
2270,667455448082227200,66,202
2271,667453023279554560,96,326
2272,667443425659232256,618,829
2273,667437278097252352,257,480
2274,667435689202614272,88,324
2275,667405339315146752,232,488
2276,667393430834667520,60,210
2277,667369227918143488,172,387
2278,667211855547486208,258,515
2279,667200525029539841,280,655
2280,667192066997374976,115,412
2281,667188689915760640,447,783
2282,667182792070062081,6589,15028
2283,667177989038297088,58,200
2284,667176164155375616,483,637
2285,667174963120574464,87,261
2286,667171260800061440,99,233
2287,667165590075940865,1234,2807
2288,667160273090932737,66,267
2289,667152164079423490,18176,49523
2290,667138269671505920,2372,4827
2291,667119796878725120,135,345
2292,667090893657276420,131,346
2293,667073648344346624,132,422
2294,667070482143944705,14,87
2295,667065535570550784,50,173
2296,667062181243039745,57,225
2297,667044094246576128,54,197
2298,667012601033924608,237,469
2299,666996132027977728,101,257
2300,666983947667116034,1037,2665
2301,666837028449972224,581,853
2302,666835007768551424,83,221
2303,666826780179869698,104,264
2304,666817836334096384,266,537
2305,666804364988780544,95,249
2306,666786068205871104,520,796
2307,666781792255496192,209,402
2308,666776908487630848,185,365
2309,666739327293083650,70,242
2310,666701168228331520,229,447
2311,666691418707132416,51,195
2312,666649482315059201,606,919
2313,666644823164719104,88,237
2314,666454714377183233,219,542
2315,666447344410484738,23,107
2316,666437273139982337,52,131
2317,666435652385423360,54,171
2318,666430724426358785,203,329
2319,666428276349472768,90,171
2320,666421158376562688,118,325
2321,666418789513326592,48,129
2322,666411507551481857,337,457
2323,666407126856765440,43,113
2324,666396247373291520,91,171
2325,666373753744588802,99,194
2326,666362758909284353,590,801
2327,666353288456101888,76,228
2328,666345417576210432,146,308
2329,666337882303524864,96,203
2330,666293911632134144,365,519
2331,666287406224695296,71,152
2332,666273097616637952,81,183
2333,666268910803644416,37,108
2334,666104133288665088,6835,14703
2335,666102155909144576,15,81
2336,666099513787052032,73,160
2337,666094000022159362,78,168
2338,666082916733198337,47,121
2339,666073100786774016,173,334
2340,666071193221509120,67,154
2341,666063827256086533,230,494
2342,666058600524156928,61,117
2343,666057090499244032,146,304
2344,666055525042405380,261,449
2345,666051853826850816,877,1250
2346,666050758794694657,60,136
2347,666049248165822465,41,111
2348,666044226329800704,147,309
2349,666033412701032449,47,128
2350,666029285002620928,48,132
2351,666020888022790149,530,2528
